#Datasets	 737_NS_BLASTOutput_2StepCombined	 737_WS_BLASTOutput_2StepCombined	Log2 737NS+1	Log2 737WS+1	Log2 Fold Change
COG4145 Sodium pantothenate symporter	1	0	1	0	1
COG5598 Trimethylamine methyltransferase	1	0	1	0	1
COG1502 Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol (By similarity)	1	0	1	0	1
COG2030 maoc domain protein dehydratase	1	0	1	0	1
ENOG410XNTS acyl-CoA dehydrogenase	1	0	1	0	1
ENOG410XT9E acyl-Coa dehydrogenase	1	0	1	0	1
COG0038 chloride channel	1	0	1	0	1
COG0053 cation diffusion facilitator family transporter	1	0	1	0	1
COG0428 zinc transporter	1	0	1	0	1
COG0581 phosphate abc transporter	1	0	1	0	1
COG0609 permease protein	1	0	1	0	1
COG0672 )-iron permease	3	1	2	1	1
COG1120 (ABC) transporter	1	0	1	0	1
COG1176 transporter activity	1	0	1	0	1
COG1629 receptor	7	3	3	2	1
COG2116 formate transmembrane transporter activity	1	0	1	0	1
COG2156 One of the components of the high-affinity ATP-driven potassium transport (or KDP) system, which catalyzes the hydrolysis of ATP coupled with the exchange of hydrogen and potassium ions. The C subunit may be involved in assembly of the KDP complex (By similarity)	1	0	1	0	1
COG2239 magnesium ion transmembrane transporter activity	1	0	1	0	1
COG2924 Could be a mediator in iron transactions between iron acquisition and iron-requiring processes, such as synthesis and or repair of Fe-S clusters in biosynthetic enzymes (By similarity)	1	0	1	0	1
COG2985 transport protein	1	0	1	0	1
COG3119 Sulfatase	3	1	2	1	1
COG3142 copper homeostasis protein cutc	3	1	2	1	1
COG3709 Catalyzes the phosphorylation of ribose 1,5-bisphosphate to 5-phospho-D-ribosyl alpha-1-diphosphate (PRPP) (By similarity)	1	0	1	0	1
COG3721 Pfam:DUF1008	1	0	1	0	1
COG4148 Part of the ABC transporter complex ModABC involved in molybdenum import. Responsible for energy coupling to the transport system (By similarity)	1	0	1	0	1
COG4594 Transporter	1	0	1	0	1
ENOG410XNN3 drug resistance transporter emrb qaca subfamily	1	0	1	0	1
ENOG410XP5Y tonB-dependent Receptor	1	0	1	0	1
ENOG410XP70 tonB-dependent Receptor	1	0	1	0	1
ENOG410YK49 Binding-protein-dependent transport system inner membrane component	1	0	1	0	1
ENOG410ZWIF TonB-linked outer membrane protein, SusC RagA family	1	0	1	0	1
COG0412 dienelactone hydrolase	1	0	1	0	1
COG1021 2,3-dihydroxybenzoate-AMP ligase	1	0	1	0	1
COG1127 lipid transport	1	0	1	0	1
COG1233 phytoene	1	0	1	0	1
COG3320 domain protein	1	0	1	0	1
COG3321 synthase	1	0	1	0	1
ENOG410Y7BN AmP-dependent synthetase and ligase	1	0	1	0	1
COG1686 Carboxypeptidase	9	4	3.3219280949	2.3219280949	1
COG0610 Type I site-specific deoxyribonuclease	9	4	3.3219280949	2.3219280949	1
COG0332 Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids (By similarity)	32	15	5.0443941194	4	1.0443941194
COG3958 Transketolase	57	27	5.8579809951	4.8073549221	1.0506260731
COG0857 Involved in acetate metabolism (By similarity)	24	11	4.6438561898	3.5849625007	1.0588936891
COG0601 Binding-protein-dependent transport systems inner membrane component	22	10	4.5235619561	3.4594316186	1.0641303374
COG1014 oxidoreductase	958	456	9.905387005	8.8360503551	1.06933665
COG0060 amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile) (By similarity)	158	73	7.3128829553	6.2094533656	1.1034295897
COG0807 Catalyzes the conversion of D-ribulose 5-phosphate to formate and 3,4-dihydroxy-2-butanone 4-phosphate (By similarity)	27	12	4.8073549221	3.7004397181	1.1069152039
COG1793 DNA ligase	12	5	3.7004397181	2.5849625007	1.1154772174
COG0860 n-acetylmuramoyl-l-alanine amidase	23	10	4.5849625007	3.4594316186	1.1255308821
COG0252 L-asparaginase	21	9	4.4594316186	3.3219280949	1.1375035237
COG2877 Phospho-2-dehydro-3-deoxyoctonate aldolase	19	8	4.3219280949	3.1699250014	1.1520030934
COG0211 50S ribosomal protein l27	82	36	6.3750394313	5.2094533656	1.1655860657
COG1154 Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP) (By similarity)	8	3	3.1699250014	2	1.1699250014
COG4799 carboxylase	353	156	8.4676055501	7.2946207489	1.1729848012
COG0103 30S ribosomal protein S9	111	48	6.8073549221	5.6147098441	1.1926450779
COG2355 Dipeptidase	6	2	2.8073549221	1.5849625007	1.2223924213
COG2240 Pyridoxal kinase	6	2	2.8073549221	1.5849625007	1.2223924213
COG1173 Binding-protein-dependent transport systems inner membrane component	6	2	2.8073549221	1.5849625007	1.2223924213
COG0574 phosphotransferase activity, paired acceptors	168	71	7.4008794363	6.1699250014	1.2309544348
COG3643 Glutamate formiminotransferase	111	46	6.8073549221	5.5545888517	1.2527660704
COG4816 Utilization Protein	129	53	7.022367813	5.7548875022	1.2674803109
COG0272 DNA ligase (NAD+) activity	28	11	4.8579809951	3.5849625007	1.2730184944
COG0051 tRNA binding	135	55	7.0874628413	5.8073549221	1.2801079192
COG0161 Catalyzes the transfer of the alpha-amino group from S- adenosyl-L-methionine (SAM) to 7-keto-8-aminopelargonic acid (KAPA) to form 7,8-diaminopelargonic acid (DAPA). It is the only animotransferase known to utilize SAM as an amino donor (By similarity)	16	6	4.0874628413	2.8073549221	1.2801079192
COG2825 Molecular chaperone that interacts specifically with outer membrane proteins, thus maintaining the solubility of early folding intermediates during passage through the periplasm (By similarity)	21	8	4.4594316186	3.1699250014	1.2895066172
COG5032 phosphatidylinositol kinase activity	4	1	2.3219280949	1	1.3219280949
COG0349 Exonuclease involved in the 3' processing of various precursor tRNAs. Initiates hydrolysis at the 3'-terminus of an RNA molecule and releases 5'-mononucleotides (By similarity)	4	1	2.3219280949	1	1.3219280949
COG2980 Rare lipoprotein B	4	1	2.3219280949	1	1.3219280949
COG1142 4Fe-4S Ferredoxin iron-sulfur binding domain protein	4	1	2.3219280949	1	1.3219280949
COG1282 The transhydrogenation between NADH and NADP is coupled to respiration and ATP hydrolysis and functions as a proton pump across the membrane (By similarity)	4	1	2.3219280949	1	1.3219280949
COG2869 NQR complex catalyzes the reduction of ubiquinone-1 to ubiquinol by two successive reactions, coupled with the transport of Na( ) ions from the cytoplasm to the periplasm. NqrA to NqrE are probably involved in the second step, the conversion of ubisemiquinone to ubiquinol (By similarity)	4	1	2.3219280949	1	1.3219280949
COG0076 decarboxylase	4	1	2.3219280949	1	1.3219280949
COG0339 oligopeptidase a	4	1	2.3219280949	1	1.3219280949
COG0796 Provides the (R)-glutamate required for cell wall biosynthesis (By similarity)	14	5	3.9068905956	2.5849625007	1.3219280949
COG0620 Catalyzes the transfer of a methyl group from 5- methyltetrahydrofolate to homocysteine resulting in methionine formation (By similarity)	9	3	3.3219280949	2	1.3219280949
COG0151 Phosphoribosylglycinamide synthetase	9	3	3.3219280949	2	1.3219280949
COG1982 decarboxylase	488	193	8.933690655	7.5999128422	1.3337778128
COG0087 One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit (By similarity)	219	85	7.7813597135	6.4262647547	1.3550949588
COG1032 radical SAM domain protein	7	2	3	1.5849625007	1.4150374993
COG4909 glycerol dehydratase	91	33	6.5235619561	5.0874628413	1.4360991148
COG0017 asparaginyl-tRNA synthetase	64	23	6.022367813	4.5849625007	1.4374053123
COG1104 cysteine desulfurase	32	11	5.0443941194	3.5849625007	1.4594316186
COG0464 Aaa atpase	10	3	3.4594316186	2	1.4594316186
COG0285 Folylpolyglutamate synthase	10	3	3.4594316186	2	1.4594316186
ENOG410XY2D dehydratase medium subunit	66	23	6.0660891905	4.5849625007	1.4811266897
COG0557 3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs (By similarity)	13	4	3.8073549221	2.3219280949	1.4854268272
COG0426 domain protein	108	37	6.7681843248	5.2479275134	1.5202568113
COG1156 Produces ATP from ADP in the presence of a proton gradient across the membrane. The V-type beta chain is a regulatory subunit (By similarity)	25	8	4.7004397181	3.1699250014	1.5305147167
COG0009 sua5 ycio yrdc ywlc family protein	5	1	2.5849625007	1	1.5849625007
COG4105 Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane	5	1	2.5849625007	1	1.5849625007
COG1394 Produces ATP from ADP in the presence of a proton gradient across the membrane (By similarity)	5	1	2.5849625007	1	1.5849625007
COG1897 Homoserine O-transsuccinylase	5	1	2.5849625007	1	1.5849625007
COG3010 Converts N-acetylmannosamine-6-phosphate (ManNAc-6-P) to N-acetylglucosamine-6-phosphate (GlcNAc-6-P) (By similarity)	5	1	2.5849625007	1	1.5849625007
COG3537 Alpha-1,2-mannosidase	5	1	2.5849625007	1	1.5849625007
COG1835 Acyltransferase	5	1	2.5849625007	1	1.5849625007
COG3256 denitrification pathway	5	1	2.5849625007	1	1.5849625007
ENOG410Y7HG mRNA (guanine-N7-)-methyltransferase activity	2	0	1.5849625007	0	1.5849625007
COG0219 Methylates the ribose at the nucleotide 34 wobble position in the two leucyl isoacceptors tRNA(Leu)(CmAA) and tRNA(Leu)(cmnm5UmAA). Catalyzes the methyl transfer from S- adenosyl-L-methionine to the 2'-OH of the wobble nucleotide (By similarity)	2	0	1.5849625007	0	1.5849625007
COG1859 Removes the 2'-phosphate from RNA via an intermediate in which the phosphate is ADP-ribosylated by NAD followed by a presumed transesterification to release the RNA and generate ADP- ribose 1''-2''-cyclic phosphate (APPR P). May function as an ADP- ribosylase (By similarity)	2	0	1.5849625007	0	1.5849625007
COG2511 Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu-tRNA(Gln). The gatDE system is specific for glutamate and does not act on aspartate (By similarity)	2	0	1.5849625007	0	1.5849625007
COG1974 Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair (By similarity)	2	0	1.5849625007	0	1.5849625007
COG2865 Transcriptional regulator	2	0	1.5849625007	0	1.5849625007
COG2901 Activates ribosomal RNA transcription. Plays a direct role in upstream activation of rRNA promoters (By similarity)	2	0	1.5849625007	0	1.5849625007
COG3172 Nicotinamide-nucleotide adenylyltransferase	2	0	1.5849625007	0	1.5849625007
ENOG410XNR2 Transcriptional regulator	2	0	1.5849625007	0	1.5849625007
ENOG410ZETB Transcriptional regulator	2	0	1.5849625007	0	1.5849625007
COG1961 Resolvase	2	0	1.5849625007	0	1.5849625007
COG2356 endonuclease I	2	0	1.5849625007	0	1.5849625007
COG3666 transposase	2	0	1.5849625007	0	1.5849625007
COG4912 DNA alkylation repair enzyme	2	0	1.5849625007	0	1.5849625007
COG0037 Ligates lysine onto the cytidine present at position 34 of the AUA codon-specific tRNA(Ile) that contains the anticodon CAU, in an ATP-dependent manner. Cytidine is converted to lysidine, thus changing the amino acid specificity of the tRNA from methionine to isoleucine (By similarity)	2	0	1.5849625007	0	1.5849625007
COG3115 receptor for the septal ring structure, may anchor it to the inner-membrane (By similarity)	2	0	1.5849625007	0	1.5849625007
COG0810 TonB family	2	0	1.5849625007	0	1.5849625007
COG1346 cytolysis	2	0	1.5849625007	0	1.5849625007
COG1452 involved in the assembly of LPS in the outer leaflet of the outer membrane. Determines N-hexane tolerance and is involved in outer membrane permeability. Essential for envelope biogenesis (By similarity)	2	0	1.5849625007	0	1.5849625007
COG3774 glycosyltransferase	2	0	1.5849625007	0	1.5849625007
ENOG410XPWZ glycosyl transferase family	2	0	1.5849625007	0	1.5849625007
ENOG4111Q8J cell wall anchor domain protein	2	0	1.5849625007	0	1.5849625007
COG0606 Mg chelatase subunit ChlI	2	0	1.5849625007	0	1.5849625007
COG0694 metallo-sulfur cluster assembly	2	0	1.5849625007	0	1.5849625007
COG4934 peptidase	2	0	1.5849625007	0	1.5849625007
COG5044 GDP dissociation inhibitor	2	0	1.5849625007	0	1.5849625007
COG5405 Protease subunit of a proteasome-like degradation complex believed to be a general protein degrading machinery (By similarity)	2	0	1.5849625007	0	1.5849625007
COG3167 pilus assembly protein pilo	2	0	1.5849625007	0	1.5849625007
COG5074 SYNtaxin	2	0	1.5849625007	0	1.5849625007
ENOG410XRKT transportin 3	2	0	1.5849625007	0	1.5849625007
COG5059 Kinesin family member	2	0	1.5849625007	0	1.5849625007
COG1009 subunit l	2	0	1.5849625007	0	1.5849625007
COG1301 sodium dicarboxylate symporter	8	2	3.1699250014	1.5849625007	1.5849625007
COG1436 Subunit of the peripheral V1 complex of vacuolar ATPase essential for assembly or catalytic function. V-ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells (By similarity)	2	0	1.5849625007	0	1.5849625007
COG3053 (citrate (pro-3S)-lyase ligase	2	0	1.5849625007	0	1.5849625007
COG3260 NADH ubiquinone oxidoreductase, 20 kda subunit	2	0	1.5849625007	0	1.5849625007
ENOG4111FUR	2	0	1.5849625007	0	1.5849625007
COG0169 shikimate dehydrogenase	2	0	1.5849625007	0	1.5849625007
COG0512 anthranilate synthase	2	0	1.5849625007	0	1.5849625007
COG0531 amino acid	8	2	3.1699250014	1.5849625007	1.5849625007
COG0548 nag kinase	2	0	1.5849625007	0	1.5849625007
COG0709 Synthesizes selenophosphate from selenide and ATP (By similarity)	2	0	1.5849625007	0	1.5849625007
COG1732 (ABC) transporter	2	0	1.5849625007	0	1.5849625007
COG3075 anaerobic glycerol-3-phosphate dehydrogenase, subunit B	2	0	1.5849625007	0	1.5849625007
COG4766 ethanolamine utilization protein	8	2	3.1699250014	1.5849625007	1.5849625007
COG0717 Deoxycytidine triphosphate deaminase	2	0	1.5849625007	0	1.5849625007
COG3408 Glycogen debranching enzyme	2	0	1.5849625007	0	1.5849625007
COG3507 hydrolase family 43	2	0	1.5849625007	0	1.5849625007
ENOG410Y1JM hydrolase, family 8	2	0	1.5849625007	0	1.5849625007
ENOG410YZPH extracellular solute-binding protein family 1	2	0	1.5849625007	0	1.5849625007
ENOG410ZVDG Xylose isomerase domain protein TIM barrel	2	0	1.5849625007	0	1.5849625007
COG0212 5-formyltetrahydrofolate cyclo-ligase	2	0	1.5849625007	0	1.5849625007
COG0340 Biotin- acetyl-CoA-carboxylase ligase	2	0	1.5849625007	0	1.5849625007
COG0635 Coproporphyrinogen III oxidase	2	0	1.5849625007	0	1.5849625007
COG1072 pantothenate kinase activity	2	0	1.5849625007	0	1.5849625007
COG2038 Catalyzes the synthesis of alpha-ribazole-5'-phosphate from nicotinate mononucleotide (NAMN) and 5,6- dimethylbenzimidazole (DMB) (By similarity)	2	0	1.5849625007	0	1.5849625007
COG1183 Cdp-diacylglycerol--serine o-phosphatidyltransferase	2	0	1.5849625007	0	1.5849625007
COG2267 alpha beta hydrolase fold	2	0	1.5849625007	0	1.5849625007
COG1275 C4-dicarboxylate transporter malic acid transport protein	2	0	1.5849625007	0	1.5849625007
COG1553 Part of a sulfur-relay system required for 2-thiolation of 5-methylaminomethyl-2-thiouridine (mnm(5)s(2)U) at tRNA wobble positions. Accepts sulfur from TusA and transfers it in turn to TusE (By similarity)	2	0	1.5849625007	0	1.5849625007
COG4773 receptor	2	0	1.5849625007	0	1.5849625007
COG4302 ethanolamine ammonia-lyase	14	4	3.9068905956	2.3219280949	1.5849625007
COG0775 Catalyzes the irreversible cleavage of the glycosidic bond in both 5'-methylthioadenosine (MTA) and S- adenosylhomocysteine (SAH AdoHcy) to adenine and the corresponding thioribose, 5'-methylthioribose and S-ribosylhomocysteine, respectively (By similarity)	23	7	4.5849625007	3	1.5849625007
COG2759 formyltetrahydrofolate synthetase	150	49	7.2384047393	5.6438561898	1.5945485496
COG4608 (ABC) transporter	82	26	6.3750394313	4.7548875022	1.6201519292
COG1278 Cold shock protein	67	21	6.0874628413	4.4594316186	1.6280312226
COG1475 parb-like partition protein	24	7	4.6438561898	3	1.6438561898
COG1044 Catalyzes the N-acylation of UDP-3-O-acylglucosamine using 3-hydroxyacyl-ACP as the acyl donor. Is involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell (By similarity)	31	9	5	3.3219280949	1.6780719051
COG0777 Component of the acetyl coenzyme A carboxylase (ACC) complex. Biotin carboxylase (BC) catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the transcarboxylase to acetyl-CoA to form malonyl- CoA (By similarity)	35	10	5.1699250014	3.4594316186	1.7104933828
COG4910 Dehydratase, small subunit	49	14	5.6438561898	3.9068905956	1.7369655942
COG1309 Transcriptional regulator	9	2	3.3219280949	1.5849625007	1.7369655942
COG2176 Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity (By similarity)	9	2	3.3219280949	1.5849625007	1.7369655942
COG0841 acriflavin resistance protein	19	5	4.3219280949	2.5849625007	1.7369655942
COG1228 amidohydrolase	68	19	6.1085244568	4.3219280949	1.7865963619
COG1448 aminotransferase	37	10	5.2479275134	3.4594316186	1.7884958948
COG1923 RNA chaperone that binds small regulatory RNA (sRNAs) and mRNAs to facilitate mRNA translational regulation in response to envelope stress, environmental stress and changes in metabolite concentrations. Also binds with high specificity to tRNAs (By similarity)	13	3	3.8073549221	2	1.8073549221
COG3637 Membrane	6	1	2.8073549221	1	1.8073549221
ENOG4111C5Z keratin 9	6	1	2.8073549221	1	1.8073549221
ENOG4111M2S Molybdopterin oxidoreductase Fe4S4	6	1	2.8073549221	1	1.8073549221
COG4531 periplasmic	6	1	2.8073549221	1	1.8073549221
ENOG4111N9R Transcriptional regulator, MarR Family	35	9	5.1699250014	3.3219280949	1.8479969066
COG2885 Ompa motb domain protein	458	125	8.8423503434	6.9772799235	1.8650704199
COG2271 transporter	10	2	3.4594316186	1.5849625007	1.8744691179
COG2183 domain protein	29	7	4.9068905956	3	1.9068905956
COG0031 cysteine biosynthetic process from serine	286	75	8.1649069267	6.2479275134	1.9169794132
COG3404 Methenyltetrahydrofolate cyclohydrolase	37	9	5.2479275134	3.3219280949	1.9259994186
COG0334 oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor	777	202	9.603626345	7.6653359172	1.9382904278
COG0342 Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA (By similarity)	30	7	4.9541963104	3	1.9541963104
COG3842 Part of the ABC transporter complex PotABCD involved in spermidine putrescine import. Responsible for energy coupling to the transport system (By similarity)	34	8	5.1292830169	3.1699250014	1.9593580155
COG2987 Urocanate hydratase	201	50	7.6582114828	5.672425342	1.9857861408
COG1193 muts2 protein	27	6	4.8073549221	2.8073549221	2
COG1490 Hydrolyzes D-tyrosyl-tRNA(Tyr) into D-tyrosine and free tRNA(Tyr). Could be a defense mechanism against a harmful effect of D-tyrosine (By similarity)	3	0	2	0	2
COG2186 GntR family transcriptional regulator	3	0	2	0	2
COG2508 Transcriptional regulator	3	0	2	0	2
COG0420 Exonuclease	3	0	2	0	2
COG1059 Responsible for removing an oxidatively damaged form of guanine (7,8-dihydro-8-oxoguanine 7-oxoG) from DNA. Also nicks DNA at apurinic apyrimidinic sites (AP sites) (By similarity)	3	0	2	0	2
COG1204 helicase	3	0	2	0	2
COG1796 DNA polymerase	3	0	2	0	2
COG3593 ATP-dependent endonuclease of the OLD	7	1	3	1	2
COG0763 Condensation of UDP-2,3-diacylglucosamine and 2,3- diacylglucosamine-1-phosphate to form lipid A disaccharide, a precursor of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell (By similarity)	11	2	3.5849625007	1.5849625007	2
COG1462 Curli production assembly transport component CsgG	3	0	2	0	2
COG1519 3-Deoxy-D-manno-octulosonic-acid transferase	3	0	2	0	2
COG3317 Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane (By similarity)	3	0	2	0	2
COG4948 mandelate racemase muconate lactonizing	3	0	2	0	2
ENOG410YXR5 Cna protein B-type domain	3	0	2	0	2
ENOG4112BP5 porin-like protein H	3	0	2	0	2
COG3419 Pilus assembly protein tip-associated adhesin	3	0	2	0	2
ENOG410XW2T F-box associated region	3	0	2	0	2
COG1718 serine threonine-protein kinase	3	0	2	0	2
COG3275 Histidine kinase	3	0	2	0	2
COG1619 Peptidase U61, LD-carboxypeptidase A	3	0	2	0	2
COG0654 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	7	1	3	1	2
COG1390 Produces ATP from ADP in the presence of a proton gradient across the membrane (By similarity)	3	0	2	0	2
COG3080 Seems to be involved in the anchoring of the catalytic components of the fumarate reductase complex to the cytoplasmic membrane (By similarity)	3	0	2	0	2
ENOG410XQ4S reductase complex component C	3	0	2	0	2
COG0404 The glycine cleavage system catalyzes the degradation of glycine (By similarity)	7	1	3	1	2
COG0509 The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein (By similarity)	3	0	2	0	2
COG0560 phosphoserine phosphatase activity	3	0	2	0	2
COG1045 serine acetyltransferase	3	0	2	0	2
COG4819 Reactivating factor for ethanolamine ammonia lyase	3	0	2	0	2
COG4917 ethanolamine utilization protein	3	0	2	0	2
ENOG410XRKZ BT1 family	3	0	2	0	2
COG2087 Adenosylcobinamide kinase	3	0	2	0	2
COG2067 lipid transport	3	0	2	0	2
COG2703 hemerythrin-like, metal-binding protein	3	0	2	0	2
COG3338 Carbonic anhydrase	3	0	2	0	2
COG2854 Toluene tolerance family protein	3	0	2	0	2
COG1726 NQR complex catalyzes the reduction of ubiquinone-1 to ubiquinol by two successive reactions, coupled with the transport of Na( ) ions from the cytoplasm to the periplasm. NqrA to NqrE are probably involved in the second step, the conversion of ubisemiquinone to ubiquinol (By similarity)	19	4	4.3219280949	2.3219280949	2
COG0825 Component of the acetyl coenzyme A carboxylase (ACC) complex. First, biotin carboxylase catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the carboxyltransferase to acetyl-CoA to form malonyl-CoA (By similarity)	75	18	6.2479275134	4.2479275134	2
COG3051 citrate lyase, alpha	56	13	5.8328900142	3.8073549221	2.0255350921
COG0584 glycerophosphoryl diester phosphodiesterase	96	22	6.5999128422	4.5235619561	2.0763508861
COG3303 Plays a role in nitrite reduction (By similarity)	37	8	5.2479275134	3.1699250014	2.078002512
COG0787 Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids (By similarity)	16	3	4.0874628413	2	2.0874628413
COG0386 glutathione peroxidase	16	3	4.0874628413	2	2.0874628413
COG0502 Catalyzes the conversion of dethiobiotin (DTB) to biotin by the insertion of a sulfur atom into dethiobiotin via a radical- based mechanism (By similarity)	12	2	3.7004397181	1.5849625007	2.1154772174
COG0715 (ABC) transporter	12	2	3.7004397181	1.5849625007	2.1154772174
COG0466 ATP-dependent serine protease that mediates the selective degradation of mutant and abnormal proteins as well as certain short-lived regulatory proteins. Required for cellular homeostasis and for survival from DNA damage and developmental changes induced by stress. Degrades polypeptides processively to yield small peptide fragments that are 5 to 10 amino acids long. Binds to DNA in a double-stranded, site-specific manner (By similarity)	53	11	5.7548875022	3.5849625007	2.1699250014
COG0286 type I restriction-modification system	8	1	3.1699250014	1	2.1699250014
COG3938 Proline racemase	8	1	3.1699250014	1	2.1699250014
COG0483 inositol monophosphatase	8	1	3.1699250014	1	2.1699250014
COG2959 uroporphyrin-III c-methyltransferase	8	1	3.1699250014	1	2.1699250014
COG4303 ethanolamine ammonia-lyase activity	38	7	5.2854022189	3	2.2854022189
ENOG411250Q 50S ribosomal protein L33	4	0	2.3219280949	0	2.3219280949
COG1396 Transcriptional regulator	4	0	2.3219280949	0	2.3219280949
ENOG4110YYB Promotes RNA polymerase assembly. Latches the N- and C- terminal regions of the beta' subunit thereby facilitating its interaction with the beta and alpha subunits (By similarity)	4	0	2.3219280949	0	2.3219280949
COG0350 Involved in the cellular defense against the biological effects of O6-methylguanine (O6-MeG) in DNA. Repairs alkylated guanine in DNA by stoichiometrically transferring the alkyl group at the O-6 position to a cysteine residue in the enzyme. This is a suicide reaction the enzyme is irreversibly inactivated (By similarity)	4	0	2.3219280949	0	2.3219280949
COG1623 Participates in a DNA-damage check-point. DisA forms globular foci that rapidly scan along the chromosomes searching for lesions (By similarity)	4	0	2.3219280949	0	2.3219280949
COG0850 Cell division inhibitor that blocks the formation of polar Z ring septums. Rapidly oscillates between the poles of the cell to destabilize FtsZ filaments that have formed before they mature into polar Z rings. Prevents FtsZ polymerization (By similarity)	4	0	2.3219280949	0	2.3219280949
COG2846 Di-iron-containing protein involved in the repair of iron-sulfur clusters damaged by oxidative and nitrosative stress conditions (By similarity)	4	0	2.3219280949	0	2.3219280949
COG0741 transglycosylase	4	0	2.3219280949	0	2.3219280949
COG1208 nucleotidyl transferase	4	0	2.3219280949	0	2.3219280949
COG3133 outer membrane lipoprotein	4	0	2.3219280949	0	2.3219280949
COG2805 twitching motility protein	4	0	2.3219280949	0	2.3219280949
COG4972 type IV pilus assembly protein pilm	4	0	2.3219280949	0	2.3219280949
ENOG41127SE Methyl-accepting chemotaxis	4	0	2.3219280949	0	2.3219280949
COG1220 this subunit has chaperone activity. The binding of ATP and its subsequent hydrolysis by HslU are essential for unfolding of protein substrates subsequently hydrolyzed by HslV. HslU recognizes the N-terminal part of its protein substrates and unfolds these before they are guided to HslV for hydrolysis (By similarity)	4	0	2.3219280949	0	2.3219280949
COG4783 peptidase m48, ste24p	4	0	2.3219280949	0	2.3219280949
COG2208 protein serine threonine phosphatase	4	0	2.3219280949	0	2.3219280949
ENOG410XPU8 PAS fold	4	0	2.3219280949	0	2.3219280949
COG4969 Fimbrial protein	4	0	2.3219280949	0	2.3219280949
COG1143 NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient (By similarity)	4	0	2.3219280949	0	2.3219280949
COG1902 NADH flavin oxidoreductase, NADH oxidase	4	0	2.3219280949	0	2.3219280949
COG2871 2 iron, 2 sulfur cluster binding	4	0	2.3219280949	0	2.3219280949
COG3043 Electron transfer subunit of the periplasmic nitrate reductase complex NapAB (By similarity)	4	0	2.3219280949	0	2.3219280949
COG0253 Catalyzes the stereoinversion of LL-2,6- diaminoheptanedioate (L,L-DAP) to meso-diaminoheptanedioate (meso- DAP), a precursor of L-lysine and an essential component of the bacterial peptidoglycan (By similarity)	4	0	2.3219280949	0	2.3219280949
COG0284 Catalyzes the decarboxylation of orotidine 5'- monophosphate (OMP) to uridine 5'-monophosphate (UMP) (By similarity)	24	4	4.6438561898	2.3219280949	2.3219280949
COG2233 permease	4	0	2.3219280949	0	2.3219280949
