# MetaGOmics GO comparison report
# MetaGOmics version: 0.1.1
# Run date: Mon Mar 05 02:10:03 PST 2018
# Run1 = 737NS_Peptide_Shaker_on_data_5
# Run2 = 737WS_Peptide_Shaker_on_data_6
GO acc	GO aspect	GO name	Run 1 ratio	Run 1 PSM count	Run 2 ratio	Run 2 PSM count	Log(2) fold change	Raw p-value	Bonf. corr. p-value	Laplace corr. Run 1 ratio	Laplace corr. Run 2 ratio	Laplace corr. Log(2) fold change	Laplace corr. Raw p-value	Laplace corr. Bonf. corr p-value	Laplace corr. q-value
GO:0015438	molecular_function	teichoic-acid-transporting ATPase activity	0.0	0	1.9712590431508603E-5	1	null	2.98E-01	1.00E+00	1.7609974289437536E-5	3.808580732390075E-5	1.1128606747229366	5.19E-01	1.00E+00	6.11E-01
GO:0016763	molecular_function	transferase activity, transferring pentosyl groups	0.006108868768408422	336	0.007963886534329476	404	0.38256741780146086	3.01E-04	5.36E-01	0.00593456133554045	0.007712375983089902	0.3780339913130648	3.49E-04	6.22E-01	1.07E-03
GO:0051537	molecular_function	2 iron, 2 sulfur cluster binding	0.0028726228137158647	158	0.003587691458534566	182	0.3206872498500193	4.02E-02	1.00E+00	0.0027999859120205685	0.0034848513701369187	0.31567755772262274	4.28E-02	1.00E+00	8.11E-02
GO:0015436	molecular_function	capsular-polysaccharide-transporting ATPase activity	0.0	0	1.9712590431508603E-5	1	null	2.98E-01	1.00E+00	1.7609974289437536E-5	3.808580732390075E-5	1.1128606747229366	5.19E-01	1.00E+00	6.11E-01
GO:0016765	molecular_function	transferase activity, transferring alkyl or aryl (other than methyl) groups	0.004272571906476128	235	0.00806244948648702	409	0.9161134442051768	2.48E-15	4.42E-12	0.004155953932307259	0.007807590501399653	0.9096977248665397	3.57E-15	6.36E-12	4.12E-14
GO:0015412	molecular_function	molybdate transmembrane-transporting ATPase activity	3.6362314097669174E-5	2	3.9425180863017206E-5	2	0.11667335782842514	9.36E-01	1.00E+00	5.282992286831261E-5	5.7128710985851125E-5	0.1128606747229366	9.24E-01	1.00E+00	9.44E-01
GO:0016744	molecular_function	transferase activity, transferring aldehyde or ketonic groups	0.0027089924002763536	149	0.0021683849474659466	110	-0.32113544910907343	7.56E-02	1.00E+00	0.0026414961434156306	0.0021137623064764917	-0.32154214942283765	7.41E-02	1.00E+00	1.29E-01
GO:0016746	molecular_function	transferase activity, transferring acyl groups	0.03439874913639504	1892	0.028326992450077866	1437	-0.2801786690536314	1.62E-08	2.89E-05	0.03333568132990526	0.02738369546588464	-0.28375006054147267	1.07E-08	1.91E-05	6.81E-08
GO:0036355	molecular_function	2-iminoacetate synthase activity	0.0	0	3.5482662776715486E-4	18	null	9.96E-06	1.78E-02	1.7609974289437536E-5	3.618151695770571E-4	4.360788188166522	2.63E-05	4.69E-02	9.90E-05
GO:0016747	molecular_function	transferase activity, transferring acyl groups other than amino-acyl groups	0.030926148140067635	1701	0.024739300991543298	1255	-0.3220224189968244	1.08E-09	1.93E-06	0.029972176240622688	0.02391788699940967	-0.32553389807139954	7.15E-10	1.28E-06	5.58E-09
GO:0016748	molecular_function	succinyltransferase activity	4.1816661212319554E-4	23	7.885036172603441E-5	4	-2.4068885982285853	5.61E-04	1.00E+00	4.226393829465009E-4	9.521451830975188E-5	-2.1501737311108595	8.98E-04	1.00E+00	2.56E-03
GO:1901363	molecular_function	heterocyclic compound binding	0.4366750299989091	24018	0.4738512487926038	24038	0.1178742027794708	3.72E-34	6.63E-31	0.4229739724580002	0.45777236112962505	0.1140614696991531	2.60E-31	4.63E-28	6.81E-30
GO:0016749	molecular_function	N-succinyltransferase activity	9.090578524417293E-5	5	1.9712590431508603E-5	1	-2.205254737058935	1.25E-01	1.00E+00	1.0565984573662522E-4	3.808580732390075E-5	-1.4721018259982177	1.92E-01	1.00E+00	2.89E-01
GO:0004764	molecular_function	shikimate 3-dehydrogenase (NADP+) activity	3.6362314097669174E-5	2	0.0	0	null	1.74E-01	1.00E+00	5.282992286831261E-5	1.9042903661950375E-5	-1.4721018259982177	3.56E-01	1.00E+00	4.62E-01
GO:0052874	molecular_function	FMN reductase (NADH) activity	0.0	0	3.9425180863017206E-5	2	null	1.41E-01	1.00E+00	1.7609974289437536E-5	5.7128710985851125E-5	1.697823175444091	2.81E-01	1.00E+00	3.86E-01
GO:0004754	molecular_function	saccharopine dehydrogenase (NAD+, L-lysine-forming) activity	1.8181157048834587E-5	1	0.0	0	null	3.37E-01	1.00E+00	3.521994857887507E-5	1.9042903661950375E-5	-0.8871393252770634	6.10E-01	1.00E+00	6.72E-01
GO:0052875	molecular_function	riboflavin reductase (NADH) activity	0.0	0	1.1827554258905163E-4	6	null	1.08E-02	1.00E+00	1.7609974289437536E-5	1.3330032563365263E-4	2.9202155967805403	2.55E-02	1.00E+00	5.05E-02
GO:0004756	molecular_function	selenide, water dikinase activity	5.4543471146503765E-5	3	0.0	0	null	9.62E-02	1.00E+00	7.043989715775014E-5	1.9042903661950375E-5	-1.8871393252770634	2.09E-01	1.00E+00	3.06E-01
GO:0052873	molecular_function	FMN reductase (NADPH) activity	5.817970255627068E-4	32	0.001044767292869956	53	0.8445938123916257	7.96E-03	1.00E+00	5.811291515514387E-4	0.0010283167977453201	0.8233540575279488	8.82E-03	1.00E+00	1.97E-02
GO:0051540	molecular_function	metal cluster binding	0.03776226319042944	2077	0.02669084744426265	1354	-0.5006001194412235	1.65E-24	2.95E-21	0.036593526573451204	0.025803134461942757	-0.5040421279400427	8.20E-25	1.46E-21	1.56E-23
GO:0015408	molecular_function	ferric-transporting ATPase activity	7.454274390022182E-4	41	7.096532555343097E-4	36	-0.07095364534734294	8.29E-01	1.00E+00	7.396189201563766E-4	7.045874354921638E-4	-0.07000338242687398	8.30E-01	1.00E+00	8.65E-01
GO:0015407	molecular_function	monosaccharide-transporting ATPase activity	0.0016726664484927821	92	0.0015178694632261625	77	-0.1401020575336851	5.29E-01	1.00E+00	0.001637727608917691	0.0014853464856321291	-0.14089591752284747	5.24E-01	1.00E+00	6.16E-01
GO:0016750	molecular_function	O-succinyltransferase activity	1.0908694229300753E-4	6	5.913777129452581E-5	3	-0.8833266421715713	3.79E-01	1.00E+00	1.2326982002606277E-4	7.61716146478015E-5	-0.6944942473346671	4.38E-01	1.00E+00	5.48E-01
GO:0047051	molecular_function	D-lactate dehydrogenase (cytochrome c-553) activity	1.8181157048834587E-5	1	5.913777129452581E-5	3	1.701635858549583	2.79E-01	1.00E+00	3.521994857887507E-5	7.61716146478015E-5	1.1128606747229366	3.61E-01	1.00E+00	4.66E-01
GO:0015405	molecular_function	P-P-bond-hydrolysis-driven transmembrane transporter activity	0.018999309116032145	1045	0.02385223442212541	1210	0.328177463022139	4.85E-08	8.65E-05	0.018420033106751665	0.023060956334621904	0.3241766881703221	7.03E-08	1.25E-04	3.88E-07
GO:0050215	molecular_function	propanediol dehydratase activity	0.004272571906476128	235	7.885036172603442E-4	40	-2.4379154938492116	5.47E-29	9.75E-26	0.004155953932307259	7.807590501399653E-4	-2.412230370020823	7.15E-29	1.28E-25	1.68E-27
GO:0016751	molecular_function	S-succinyltransferase activity	2.1817388458601506E-4	12	0.0	0	null	8.78E-04	1.00E+00	2.2892966576268798E-4	1.9042903661950375E-5	-3.5875790434181543	2.19E-03	1.00E+00	5.77E-03
GO:0015423	molecular_function	maltose-transporting ATPase activity	7.272462819533835E-5	4	1.9712590431508604E-4	10	1.4386014527157887	7.90E-02	1.00E+00	8.804987144718768E-5	2.0947194028145413E-4	1.2503641984728695	9.74E-02	1.00E+00	1.63E-01
GO:0042602	molecular_function	riboflavin reductase (NADPH) activity	0.0	0	1.1827554258905163E-4	6	null	1.08E-02	1.00E+00	1.7609974289437536E-5	1.3330032563365263E-4	2.9202155967805403	2.55E-02	1.00E+00	5.05E-02
GO:0015422	molecular_function	oligosaccharide-transporting ATPase activity	7.272462819533835E-5	4	1.9712590431508604E-4	10	1.4386014527157887	7.90E-02	1.00E+00	8.804987144718768E-5	2.0947194028145413E-4	1.2503641984728695	9.74E-02	1.00E+00	1.63E-01
GO:0015421	molecular_function	oligopeptide-transporting ATPase activity	3.6362314097669174E-5	2	3.9425180863017206E-5	2	0.11667335782842514	9.36E-01	1.00E+00	5.282992286831261E-5	5.7128710985851125E-5	0.1128606747229366	9.24E-01	1.00E+00	9.44E-01
GO:0015420	molecular_function	cobalamin-transporting ATPase activity	1.0908694229300753E-4	6	3.3511403733564626E-4	17	1.6191736983576117	1.28E-02	1.00E+00	1.2326982002606277E-4	3.4277226591510675E-4	1.475430754107645	1.65E-02	1.00E+00	3.42E-02
GO:0004775	molecular_function	succinate-CoA ligase (ADP-forming) activity	4.363477691720301E-4	24	1.9712590431508603E-5	1	-4.468289142892731	1.07E-05	1.91E-02	4.4024935723593845E-4	3.808580732390075E-5	-3.5309955150517887	2.37E-05	4.23E-02	9.01E-05
GO:0004774	molecular_function	succinate-CoA ligase activity	4.363477691720301E-4	24	1.9712590431508603E-5	1	-4.468289142892731	1.07E-05	1.91E-02	4.4024935723593845E-4	3.808580732390075E-5	-3.5309955150517887	2.37E-05	4.23E-02	9.01E-05
GO:0004766	molecular_function	spermidine synthase activity	1.0908694229300753E-4	6	4.731021703562065E-4	24	2.116673357828427	4.46E-04	7.96E-01	1.2326982002606277E-4	4.760725915487594E-4	1.9493619424400563	6.59E-04	1.00E+00	1.95E-03
GO:0004765	molecular_function	shikimate kinase activity	1.0908694229300753E-4	6	4.533895799246979E-4	23	2.055272813164285	7.31E-04	1.00E+00	1.2326982002606277E-4	4.57029687886809E-4	1.8904682533864872	1.06E-03	1.00E+00	2.99E-03
GO:0047067	molecular_function	hydrogen:quinone oxidoreductase activity	0.0	0	3.9425180863017206E-5	2	null	1.41E-01	1.00E+00	1.7609974289437536E-5	5.7128710985851125E-5	1.697823175444091	2.81E-01	1.00E+00	3.86E-01
GO:0015419	molecular_function	sulfate transmembrane-transporting ATPase activity	2.1817388458601506E-4	12	1.9712590431508604E-4	10	-0.14636104800536565	8.13E-01	1.00E+00	2.2892966576268798E-4	2.0947194028145413E-4	-0.12814742478085783	8.28E-01	1.00E+00	8.65E-01
GO:0015418	molecular_function	quaternary-ammonium-compound-transporting ATPase activity	1.8181157048834587E-5	1	3.9425180863017206E-5	2	1.1166733578284251	5.17E-01	1.00E+00	3.521994857887507E-5	5.7128710985851125E-5	0.6978231754440909	5.93E-01	1.00E+00	6.72E-01
GO:0015417	molecular_function	polyamine-transporting ATPase activity	5.090723973673685E-4	28	2.1683849474659464E-4	11	-1.2312499455918804	1.34E-02	1.00E+00	5.106892543936886E-4	2.285148439434045E-4	-1.1601578196834819	1.61E-02	1.00E+00	3.35E-02
GO:0015416	molecular_function	organic phosphonate transmembrane-transporting ATPase activity	1.2726809934184211E-4	7	0.0010053421120069389	51	2.9817437777423166	1.12E-09	1.99E-06	1.408797943155003E-4	9.902309904214195E-4	2.8133003928640274	2.11E-09	3.76E-06	1.54E-08
GO:0016740	molecular_function	transferase activity	0.20681066143049343	11375	0.22206233121094443	11265	0.1026541260904339	1.54E-09	2.75E-06	0.20033106751664143	0.21453735265553292	0.09884268134306806	7.04E-09	1.26E-05	4.68E-08
GO:0047061	molecular_function	glucose-fructose oxidoreductase activity	1.8181157048834587E-5	1	1.9712590431508603E-5	1	0.11667335782842514	9.54E-01	1.00E+00	3.521994857887507E-5	3.808580732390075E-5	0.1128606747229366	9.38E-01	1.00E+00	9.48E-01
GO:0015415	molecular_function	phosphate ion transmembrane-transporting ATPase activity	7.272462819533835E-5	4	7.490784363973269E-4	38	3.364600871272012	3.51E-08	6.26E-05	8.804987144718768E-5	7.426732428160646E-4	3.07633479869782	7.04E-08	1.26E-04	3.88E-07
GO:0016741	molecular_function	transferase activity, transferring one-carbon groups	0.02116286680484346	1164	0.025803780874844764	1309	0.28604739686538405	6.09E-07	1.09E-03	0.020515620047194733	0.02494620379715499	0.2820975316061052	8.69E-07	1.55E-03	4.16E-06
GO:0016742	molecular_function	hydroxymethyl-, formyl- and related transferase activity	0.003181702483546053	175	0.0037651047724181434	191	0.2428910740318475	1.07E-01	1.00E+00	0.0030993554749410065	0.003656237503094472	0.23839155680679447	1.12E-01	1.00E+00	1.85E-01
GO:0015413	molecular_function	nickel-transporting ATPase activity	1.454492563906767E-4	8	5.913777129452581E-5	3	-1.2983641414504135	1.69E-01	1.00E+00	1.5848976860493783E-4	7.61716146478015E-5	-1.0570643267193756	2.12E-01	1.00E+00	3.10E-01
GO:0016743	molecular_function	carboxyl- or carbamoyltransferase activity	0.010726882658812407	590	0.014311340653275247	726	0.4159279515749743	1.50E-07	2.68E-04	0.010407494805057585	0.013844190962237922	0.4116579084649974	1.98E-07	3.54E-04	1.02E-06
GO:0015473	molecular_function	fimbrial usher porin activity	0.0	0	3.9425180863017206E-5	2	null	1.41E-01	1.00E+00	1.7609974289437536E-5	5.7128710985851125E-5	1.697823175444091	2.81E-01	1.00E+00	3.86E-01
GO:0002161	molecular_function	aminoacyl-tRNA editing activity	0.006745209265117632	371	0.006997969603185555	355	0.05307319559966839	6.19E-01	1.00E+00	0.006550910435670764	0.006779273703654333	0.04943529458130058	6.43E-01	1.00E+00	7.02E-01
GO:0004340	molecular_function	glucokinase activity	4.1816661212319554E-4	23	0.0011236176545959904	57	1.4260014159361578	3.08E-05	5.49E-02	4.226393829465009E-4	0.0011044884123931216	1.3858791691293515	3.90E-05	6.96E-02	1.42E-04
GO:0004342	molecular_function	glucosamine-6-phosphate deaminase activity	2.1817388458601506E-4	12	5.913777129452581E-5	3	-1.8833266421715713	3.01E-02	1.00E+00	2.2892966576268798E-4	7.61716146478015E-5	-1.5875790434181543	4.30E-02	1.00E+00	8.14E-02
GO:0008700	molecular_function	4-hydroxy-2-oxoglutarate aldolase activity	9.090578524417293E-5	5	3.9425180863017206E-5	2	-1.2052547370589348	3.04E-01	1.00E+00	1.0565984573662522E-4	5.7128710985851125E-5	-0.8871393252770634	3.77E-01	1.00E+00	4.82E-01
GO:0004345	molecular_function	glucose-6-phosphate dehydrogenase activity	7.272462819533835E-5	4	7.490784363973269E-4	38	3.364600871272012	3.51E-08	6.26E-05	8.804987144718768E-5	7.426732428160646E-4	3.07633479869782	7.04E-08	1.26E-04	3.88E-07
GO:0047473	molecular_function	D-alanine-poly(phosphoribitol) ligase activity	5.4543471146503765E-5	3	7.293658459658184E-4	37	3.741164222736222	1.73E-08	3.08E-05	7.043989715775014E-5	7.236303391541143E-4	3.360788188166522	3.69E-08	6.59E-05	2.13E-07
GO:0047472	molecular_function	3-carboxy-cis,cis-muconate cycloisomerase activity	9.090578524417293E-5	5	0.0	0	null	3.18E-02	1.00E+00	1.0565984573662522E-4	1.9042903661950375E-5	-2.4721018259982177	7.38E-02	1.00E+00	1.29E-01
GO:0047471	molecular_function	maltose alpha-D-glucosyltransferase activity	0.0	0	3.9425180863017206E-5	2	null	1.41E-01	1.00E+00	1.7609974289437536E-5	5.7128710985851125E-5	1.697823175444091	2.81E-01	1.00E+00	3.86E-01
GO:0045296	molecular_function	cadherin binding	1.8181157048834587E-5	1	3.9425180863017206E-5	2	1.1166733578284251	5.17E-01	1.00E+00	3.521994857887507E-5	5.7128710985851125E-5	0.6978231754440909	5.93E-01	1.00E+00	6.72E-01
GO:0019843	molecular_function	rRNA binding	0.0767426639031308	4221	0.07242405724536262	3674	-0.08355984501791225	7.61E-03	1.00E+00	0.07434931145000528	0.06998267095766762	-0.08732165401313141	5.34E-03	1.00E+00	1.26E-02
GO:0019842	molecular_function	vitamin binding	0.03158066979382568	1737	0.024187348459461057	1227	-0.38478914721906143	3.44E-13	6.14E-10	0.03060613531504244	0.02338468569687506	-0.38825684672128613	2.12E-13	3.78E-10	2.23E-12
GO:0019825	molecular_function	oxygen binding	3.4544198392785715E-4	19	0.0012616057876165506	64	1.8687458443848417	1.07E-07	1.91E-04	3.5219948578875073E-4	0.0012377887380267743	1.8133003928640292	1.54E-07	2.75E-04	8.07E-07
GO:0015489	molecular_function	putrescine transmembrane transporter activity	5.27253554416203E-4	29	1.3798813302056022E-4	7	-1.933952715241542	6.09E-04	1.00E+00	5.282992286831261E-4	1.52343229295603E-4	-1.794029920885583	8.65E-04	1.00E+00	2.48E-03
GO:0016799	molecular_function	hydrolase activity, hydrolyzing N-glycosyl compounds	0.0031271590123995493	172	4.928147607877151E-4	25	-2.6657352070989475	1.65E-23	2.94E-20	0.003046525552072694	4.951154952107098E-4	-2.621327834772698	2.40E-23	4.29E-20	4.24E-22
GO:0015002	molecular_function	heme-copper terminal oxidase activity	5.999781826115414E-4	33	7.885036172603441E-5	4	-2.9277207615300274	6.00E-06	1.07E-02	5.987391258408763E-4	9.521451830975188E-5	-2.6526740716400425	1.06E-05	1.90E-02	4.24E-05
GO:0019829	molecular_function	cation-transporting ATPase activity	0.013454056216137595	740	0.015592659031323307	791	0.21282578178490574	3.63E-03	1.00E+00	0.013048990948473215	0.015081979700264696	0.20888756249671037	4.30E-03	1.00E+00	1.05E-02
GO:0004351	molecular_function	glutamate decarboxylase activity	5.4543471146503765E-5	3	0.0	0	null	9.62E-02	1.00E+00	7.043989715775014E-5	1.9042903661950375E-5	-1.8871393252770634	2.09E-01	1.00E+00	3.06E-01
GO:0004350	molecular_function	glutamate-5-semialdehyde dehydrogenase activity	5.4543471146503765E-5	3	1.9712590431508604E-4	10	1.8536389519946344	3.67E-02	1.00E+00	7.043989715775014E-5	2.0947194028145413E-4	1.572292293360233	4.99E-02	1.00E+00	9.09E-02
GO:0004353	molecular_function	glutamate dehydrogenase [NAD(P)+] activity	3.09079669830188E-4	17	0.0	0	null	7.49E-05	1.34E-01	3.1697953720987565E-4	1.9042903661950375E-5	-4.057064326719376	1.89E-04	3.38E-01	6.11E-04
GO:0004352	molecular_function	glutamate dehydrogenase (NAD+) activity	7.272462819533835E-5	4	0.0	0	null	5.48E-02	1.00E+00	8.804987144718768E-5	1.9042903661950375E-5	-2.209067420164427	1.24E-01	1.00E+00	1.98E-01
GO:0004355	molecular_function	glutamate synthase (NADPH) activity	7.454274390022182E-4	41	8.279287981233614E-4	42	0.15143877598910294	6.32E-01	1.00E+00	7.396189201563766E-4	8.188448574638661E-4	0.14680800664627291	6.39E-01	1.00E+00	6.98E-01
GO:0008713	molecular_function	ADP-heptose-lipopolysaccharide heptosyltransferase activity	9.090578524417293E-5	5	0.0	0	null	3.18E-02	1.00E+00	1.0565984573662522E-4	1.9042903661950375E-5	-2.4721018259982177	7.38E-02	1.00E+00	1.29E-01
GO:0004354	molecular_function	glutamate dehydrogenase (NADP+) activity	4.363477691720301E-4	24	0.002444361213507067	124	2.4859071674941458	1.33E-18	2.38E-15	4.4024935723593845E-4	0.0023803629577437966	2.4347887696102966	2.44E-18	4.35E-15	3.20E-17
GO:0008712	molecular_function	ADP-glyceromanno-heptose 6-epimerase activity	5.999781826115414E-4	33	6.702280746712925E-4	34	0.1597420797203135	6.50E-01	1.00E+00	5.987391258408763E-4	6.665016281682631E-4	0.15468085041756297	6.56E-01	1.00E+00	7.14E-01
GO:0004356	molecular_function	glutamate-ammonia ligase activity	5.27253554416203E-4	29	0.0031145892881783597	158	2.562473110877958	7.39E-24	1.32E-20	5.282992286831261E-4	0.0030278216822501097	2.51885303439877	1.44E-23	2.56E-20	2.56E-22
GO:0008710	molecular_function	8-amino-7-oxononanoate synthase activity	9.090578524417293E-5	5	0.0	0	null	3.18E-02	1.00E+00	1.0565984573662522E-4	1.9042903661950375E-5	-2.4721018259982177	7.38E-02	1.00E+00	1.29E-01
GO:0030613	molecular_function	oxidoreductase activity, acting on phosphorus or arsenic in donors	3.6362314097669174E-5	2	3.5482662776715486E-4	18	3.2865983592707373	1.69E-04	3.01E-01	5.282992286831261E-5	3.618151695770571E-4	2.7758256874453675	3.21E-04	5.73E-01	9.91E-04
GO:0008706	molecular_function	6-phospho-beta-glucosidase activity	0.0	0	1.1827554258905163E-4	6	null	1.08E-02	1.00E+00	1.7609974289437536E-5	1.3330032563365263E-4	2.9202155967805403	2.55E-02	1.00E+00	5.05E-02
GO:0004347	molecular_function	glucose-6-phosphate isomerase activity	0.0013272244645649248	73	0.0030160263360208164	153	1.1842366416410623	2.85E-09	5.08E-06	0.0013031380974183777	0.0029326071639403577	1.1701938497888875	3.65E-09	6.52E-06	2.58E-08
GO:0008705	molecular_function	methionine synthase activity	2.908985127813534E-4	16	7.885036172603441E-5	4	-1.883326642171573	1.23E-02	1.00E+00	2.9936956292043814E-4	9.521451830975188E-5	-1.6526740716400443	1.74E-02	1.00E+00	3.60E-02
GO:0047482	molecular_function	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase activity	0.0	0	2.1683849474659464E-4	11	null	5.53E-04	9.87E-01	1.7609974289437536E-5	2.285148439434045E-4	3.697823175444091	1.40E-03	1.00E+00	3.82E-03
GO:0030614	molecular_function	oxidoreductase activity, acting on phosphorus or arsenic in donors, disulfide as acceptor	3.6362314097669174E-5	2	3.5482662776715486E-4	18	3.2865983592707373	1.69E-04	3.01E-01	5.282992286831261E-5	3.618151695770571E-4	2.7758256874453675	3.21E-04	5.73E-01	9.91E-04
GO:0008703	molecular_function	5-amino-6-(5-phosphoribosylamino)uracil reductase activity	1.8181157048834587E-5	1	1.9712590431508603E-5	1	0.11667335782842514	9.54E-01	1.00E+00	3.521994857887507E-5	3.808580732390075E-5	0.1128606747229366	9.38E-01	1.00E+00	9.48E-01
GO:0004349	molecular_function	glutamate 5-kinase activity	0.0	0	3.9425180863017206E-5	2	null	1.41E-01	1.00E+00	1.7609974289437536E-5	5.7128710985851125E-5	1.697823175444091	2.81E-01	1.00E+00	3.86E-01
GO:0047002	molecular_function	L-arabinitol 2-dehydrogenase activity	3.6362314097669174E-5	2	0.0	0	null	1.74E-01	1.00E+00	5.282992286831261E-5	1.9042903661950375E-5	-1.4721018259982177	3.56E-01	1.00E+00	4.62E-01
GO:0047001	molecular_function	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase activity	1.8181157048834587E-5	1	1.9712590431508603E-5	1	0.11667335782842514	9.54E-01	1.00E+00	3.521994857887507E-5	3.808580732390075E-5	0.1128606747229366	9.38E-01	1.00E+00	9.48E-01
GO:0008707	molecular_function	4-phytase activity	3.4544198392785715E-4	19	0.0010053421120069389	51	1.5411711863563369	3.08E-05	5.49E-02	3.5219948578875073E-4	9.902309904214195E-4	1.4913722979766657	4.00E-05	7.14E-02	1.45E-04
GO:0047480	molecular_function	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity	1.8181157048834587E-4	10	4.928147607877151E-4	25	1.4386014527157887	5.48E-03	1.00E+00	1.937097171838129E-4	4.951154952107098E-4	1.353868774226731	6.80E-03	1.00E+00	1.57E-02
GO:0030611	molecular_function	arsenate reductase activity	3.6362314097669174E-5	2	3.5482662776715486E-4	18	3.2865983592707373	1.69E-04	3.01E-01	5.282992286831261E-5	3.618151695770571E-4	2.7758256874453675	3.21E-04	5.73E-01	9.91E-04
GO:0016788	molecular_function	hydrolase activity, acting on ester bonds	0.02378095341987564	1308	0.02854383094482446	1448	0.2633724194135505	1.20E-06	2.14E-03	0.023051456344873735	0.027593167406166092	0.2594531723346236	1.72E-06	3.08E-03	7.89E-06
GO:0036397	molecular_function	formate dehydrogenase (quinone) activity	4.1816661212319554E-4	23	0.0	0	null	4.10E-06	7.31E-03	4.226393829465009E-4	1.9042903661950375E-5	-4.4721018259982195	1.04E-05	1.86E-02	4.17E-05
GO:0016307	molecular_function	phosphatidylinositol phosphate kinase activity	1.8181157048834587E-5	1	0.0	0	null	3.37E-01	1.00E+00	3.521994857887507E-5	1.9042903661950375E-5	-0.8871393252770634	6.10E-01	1.00E+00	6.72E-01
GO:0016308	molecular_function	1-phosphatidylinositol-4-phosphate 5-kinase activity	1.8181157048834587E-5	1	0.0	0	null	3.37E-01	1.00E+00	3.521994857887507E-5	1.9042903661950375E-5	-0.8871393252770634	6.10E-01	1.00E+00	6.72E-01
GO:0015450	molecular_function	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	9.817824806370677E-4	54	7.885036172603442E-4	40	-0.3162860494476796	2.92E-01	1.00E+00	9.685485859190645E-4	7.807590501399653E-4	-0.31094703418364134	2.95E-01	1.00E+00	4.04E-01
GO:0004322	molecular_function	ferroxidase activity	4.1816661212319554E-4	23	0.0031737270594728853	161	2.9240282798860324	3.31E-27	5.90E-24	4.226393829465009E-4	0.0030849503932359607	2.867748176886405	7.10E-27	1.27E-23	1.55E-25
GO:0004324	molecular_function	ferredoxin-NADP+ reductase activity	1.6363041343951128E-4	9	3.1540144690413765E-4	16	0.9467483563861148	1.09E-01	1.00E+00	1.7609974289437537E-4	3.237293622531564E-4	0.8783954210859122	1.21E-01	1.00E+00	1.96E-01
GO:0004315	molecular_function	3-oxoacyl-[acyl-carrier-protein] synthase activity	0.0021817388458601505	120	0.0011236176545959904	57	-0.9573272236153496	2.61E-05	4.66E-02	0.002130806889021942	0.0011044884123931216	-0.948021567424087	2.76E-05	4.92E-02	1.03E-04
GO:0004799	molecular_function	thymidylate synthase activity	9.090578524417293E-5	5	1.5770072345206882E-4	8	0.7947452629410652	3.28E-01	1.00E+00	1.0565984573662522E-4	1.7138613295755338E-4	0.6978231754440927	3.54E-01	1.00E+00	4.62E-01
GO:0004314	molecular_function	[acyl-carrier-protein] S-malonyltransferase activity	0.001454492563906767	80	0.00169528277710974	86	0.2210100176431613	3.23E-01	1.00E+00	0.0014264079174444405	0.0016567326185896825	0.21595416768703934	3.31E-01	1.00E+00	4.43E-01
GO:0004798	molecular_function	thymidylate kinase activity	3.6362314097669174E-5	2	1.1827554258905163E-4	6	1.701635858549583	1.26E-01	1.00E+00	5.282992286831261E-5	1.3330032563365263E-4	1.335253096059386	1.65E-01	1.00E+00	2.51E-01
GO:0030604	molecular_function	1-deoxy-D-xylulose-5-phosphate reductoisomerase activity	1.6363041343951128E-4	9	1.5770072345206882E-4	8	-0.053251643613885236	9.39E-01	1.00E+00	1.7609974289437537E-4	1.7138613295755338E-4	-0.03914241872211477	9.53E-01	1.00E+00	9.62E-01
GO:0047492	molecular_function	xanthan lyase activity	9.090578524417293E-5	5	0.0	0	null	3.18E-02	1.00E+00	1.0565984573662522E-4	1.9042903661950375E-5	-2.4721018259982177	7.38E-02	1.00E+00	1.29E-01
GO:0004316	molecular_function	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	0.0019090214901276317	105	0.0024837863943700843	126	0.37970776366222125	4.55E-02	1.00E+00	0.001866657274680379	0.0024184487650676977	0.37362490693190153	4.81E-02	1.00E+00	8.82E-02
GO:0004318	molecular_function	enoyl-[acyl-carrier-protein] reductase (NADH) activity	0.0013817679357114286	76	0.0019515464527193518	99	0.49810246446445205	2.28E-02	1.00E+00	0.0013559680202866904	0.0019042903661950375	0.48993032380275814	2.43E-02	1.00E+00	4.90E-02
GO:0071111	molecular_function	cyclic-guanylate-specific phosphodiesterase activity	9.090578524417293E-5	5	1.1827554258905163E-4	6	0.37970776366222303	6.63E-01	1.00E+00	1.0565984573662522E-4	1.3330032563365263E-4	0.335253096059386	6.75E-01	1.00E+00	7.28E-01
GO:0016790	molecular_function	thiolester hydrolase activity	0.0017817533907857896	98	0.0038242425437126693	194	1.1018763559003464	2.57E-10	4.59E-07	0.0017433874546543163	0.003713366214080323	1.0908343683929367	3.33E-10	5.95E-07	2.70E-09
GO:0016791	molecular_function	phosphatase activity	0.0031635213264972185	174	0.0038242425437126693	194	0.2736427041668268	6.84E-02	1.00E+00	0.003081745500651569	0.003713366214080323	0.2689798766402163	7.25E-02	1.00E+00	1.29E-01
